full_url,firepower,kills_per_round,rounds_with_a_kill,kills_per_round_win,rating_1.0,damage_per_round,rounds_with_a_multi_kill,damage_per_round_win,pistol_round_rating,entrying,saved_by_teammate_per_round,traded_deaths_per_round,traded_deaths_percentage,opening_deaths_traded_percentage,assists_per_round,support_rounds,trading,saved_teammate_per_round,trade_kills_per_round,trade_kills_percentage,assisted_kills_percentage,damage_per_kill,opening,opening_kills_per_round,opening_deaths_per_round,opening_attempts,opening_success,win_after_opening_kill,attacks_per_round,clutching,clutch_points_per_round,last_alive_percentage,1on1_win_percentage,time_alive_per_round,saves_per_round_loss,sniping,sniper_kills_per_round,sniper_kills_percentage,rounds_with_sniper_kills_percentage,sniper_multi_kill_rounds,sniper_opening_kills_per_round,utility,utility_damage_per_round,utility_kills_per_100_rounds,flashes_thrown_per_round,flash_assists_per_round,time_opponent_flashed_per_round,player_name,map,age,role,cluster_group
https://www.hltv.org/stats/players/2553/snax?maps=de_mirage,0.55,0.68,0.47,0.68,0.65,0.72,0.16,0.37,0.2,0.03,0.07,0.08,0.12,0.14,0.12,0.18,0.05,0.07,0.08,0.12,0.19,0.72,0.57,0.11,0.1,0.21,0.51,0.74,0.02,0.53,0.03,0.08,0.7,0.72,0.06,0.4,0.15,0.22,0.12,0.04,0.03,0.35,0.36,1.06,0.48,0.02,1.67,Snax,de_mirage,31,Entry,0
https://www.hltv.org/stats/players/7998/s1mple?maps=de_mirage,0.98,0.87,0.55,0.86,0.81,0.86,0.23,0.52,0.27,0.04,0.07,0.08,0.13,0.12,0.1,0.13,0.22,0.1,0.11,0.13,0.16,0.75,0.86,0.14,0.08,0.22,0.64,0.76,0.02,0.59,0.03,0.1,0.59,0.87,0.08,0.93,0.39,0.44,0.29,0.11,0.09,0.3,0.19,0.5,0.52,0.03,1.79,s1mple,de_mirage,27,AWP,3
https://www.hltv.org/stats/players/3741/niko?maps=de_mirage,0.97,0.81,0.52,0.83,0.76,0.88,0.21,0.58,0.26,0.07,0.08,0.1,0.15,0.15,0.14,0.14,0.17,0.09,0.11,0.14,0.15,0.9,0.87,0.14,0.11,0.25,0.56,0.75,0.03,0.45,0.02,0.08,0.58,0.88,0.05,0.09,0.05,0.06,0.04,0.01,0.01,0.47,0.35,0.71,0.61,0.03,1.83,NiKo,de_mirage,28,Entry,2
https://www.hltv.org/stats/players/3972/hunter?maps=de_mirage,0.94,0.79,0.52,0.78,0.73,0.86,0.2,0.65,0.23,0.37,0.09,0.13,0.2,0.23,0.14,0.16,0.42,0.1,0.15,0.19,0.18,1.08,0.61,0.11,0.1,0.2,0.53,0.74,0.03,0.44,0.02,0.09,0.52,1.05,0.06,0.01,0.01,0.02,0.01,0.003,0.002,0.72,0.58,1.37,0.66,0.03,1.81,huNter-,de_mirage,29,Entry,2
https://www.hltv.org/stats/players/11617/malbsmd?maps=de_mirage,0.94,0.79,0.52,0.79,0.76,0.84,0.2,0.65,0.25,0.64,0.11,0.15,0.22,0.25,0.14,0.14,0.36,0.1,0.14,0.18,0.18,1.06,0.83,0.13,0.12,0.25,0.53,0.76,0.03,0.34,0.02,0.08,0.71,0.97,0.03,0.0,0.0,0.0,0.0,0.0002,0.0,0.56,0.43,1.04,0.58,0.03,2.21,malbsMd,de_mirage,22,Entry,2
https://www.hltv.org/stats/players/19230/m0nesy?maps=de_mirage,0.92,0.8,0.53,0.79,0.79,0.81,0.2,0.63,0.25,0.15,0.07,0.11,0.18,0.22,0.1,0.15,0.46,0.09,0.16,0.2,0.18,1.01,0.85,0.14,0.09,0.23,0.62,0.75,0.02,0.63,0.03,0.11,0.61,1.18,0.08,0.94,0.44,0.55,0.35,0.12,0.1,0.52,0.25,0.56,0.67,0.06,2.44,m0NESY,de_mirage,19,AWP,3
https://www.hltv.org/stats/players/7716/chopper?maps=de_mirage,0.38,0.63,0.44,0.64,0.6,0.71,0.15,0.53,0.2,0.43,0.1,0.14,0.2,0.23,0.13,0.19,0.08,0.07,0.1,0.15,0.18,1.09,0.47,0.1,0.11,0.21,0.46,0.75,0.02,0.48,0.02,0.08,0.56,1.03,0.06,0.0,0.01,0.01,0.0,0.0009,0.001,0.53,0.3,0.69,0.72,0.04,2.12,chopper,de_mirage,28,Support,1
https://www.hltv.org/stats/players/16920/sh1ro?maps=de_mirage,0.9,0.8,0.52,0.76,0.81,0.8,0.2,0.6,0.28,0.12,0.08,0.09,0.17,0.21,0.1,0.18,0.62,0.11,0.17,0.22,0.19,1.0,0.62,0.11,0.06,0.17,0.67,0.78,0.02,0.85,0.04,0.15,0.69,1.2,0.13,0.95,0.45,0.56,0.36,0.12,0.1,0.53,0.28,0.88,0.68,0.06,2.12,sh1ro,de_mirage,23,AWP,3
https://www.hltv.org/stats/players/18317/magixx?maps=de_mirage,0.3,0.63,0.45,0.59,0.67,0.69,0.14,0.51,0.23,0.42,0.09,0.13,0.21,0.3,0.12,0.22,0.26,0.08,0.12,0.2,0.18,1.1,0.29,0.08,0.08,0.16,0.5,0.74,0.02,0.48,0.02,0.1,0.67,1.17,0.11,0.02,0.02,0.03,0.02,0.003,0.001,0.55,0.42,0.8,0.59,0.03,2.29,magixx,de_mirage,21,Anchor,1
https://www.hltv.org/stats/players/20423/zont1x?maps=de_mirage,0.69,0.7,0.48,0.68,0.72,0.78,0.17,0.58,0.25,0.38,0.09,0.13,0.2,0.22,0.17,0.21,0.37,0.09,0.14,0.2,0.21,1.12,0.46,0.1,0.09,0.18,0.53,0.76,0.03,0.56,0.03,0.09,0.77,1.07,0.06,0.0,0.0,0.01,0.0,0.0003,0.0,0.51,0.51,1.45,0.44,0.03,2.33,zont1x,de_mirage,19,Anchor,1
https://www.hltv.org/stats/players/21167/donk?maps=de_mirage,0.99,0.87,0.54,0.86,0.83,0.92,0.23,0.7,0.27,0.44,0.09,0.14,0.2,0.21,0.15,0.14,0.65,0.13,0.17,0.2,0.19,1.06,0.91,0.15,0.12,0.27,0.56,0.76,0.03,0.41,0.02,0.06,0.42,1.02,0.06,0.02,0.01,0.02,0.01,0.003,0.0004,0.23,0.34,0.68,0.37,0.01,1.62,donk,de_mirage,18,Entry,2
https://www.hltv.org/stats/players/9816/aleksib?maps=de_mirage,0.41,0.63,0.44,0.63,0.62,0.72,0.15,0.55,0.19,0.4,0.09,0.13,0.2,0.24,0.16,0.2,0.18,0.08,0.11,0.18,0.2,1.14,0.51,0.1,0.11,0.21,0.47,0.74,0.03,0.42,0.02,0.09,0.53,1.07,0.05,0.06,0.03,0.05,0.03,0.007,0.008,0.86,0.63,1.62,0.81,0.06,2.1,Aleksib,de_mirage,27,Support,1
https://www.hltv.org/stats/players/14759/im?maps=de_mirage,0.93,0.77,0.51,0.77,0.76,0.86,0.2,0.66,0.24,0.29,0.08,0.13,0.19,0.22,0.14,0.14,0.19,0.08,0.13,0.16,0.15,1.11,0.82,0.13,0.11,0.24,0.55,0.74,0.03,0.41,0.02,0.09,0.57,0.97,0.04,0.0,0.01,0.01,0.0,0.0007,0.0003,0.37,0.32,0.65,0.51,0.03,2.0,iM,de_mirage,25,Entry,2
https://www.hltv.org/stats/players/18987/b1t?maps=de_mirage,0.7,0.7,0.48,0.7,0.71,0.77,0.17,0.59,0.26,0.42,0.09,0.14,0.21,0.23,0.13,0.17,0.28,0.09,0.13,0.19,0.18,1.09,0.71,0.12,0.11,0.23,0.51,0.74,0.02,0.36,0.02,0.07,0.64,1.12,0.06,0.0,0.01,0.01,0.01,0.001,0.0008,0.46,0.31,0.53,0.61,0.03,2.11,b1t,de_mirage,22,Entry,2
https://www.hltv.org/stats/players/19206/jl?maps=de_mirage,0.9,0.77,0.5,0.77,0.74,0.82,0.2,0.64,0.24,0.32,0.08,0.13,0.19,0.24,0.15,0.15,0.29,0.09,0.13,0.17,0.19,1.07,0.67,0.11,0.09,0.2,0.55,0.79,0.03,0.48,0.02,0.09,0.66,1.03,0.05,0.13,0.08,0.1,0.06,0.02,0.02,0.55,0.34,0.91,0.68,0.04,2.25,jL,de_mirage,25,Entry,2
https://www.hltv.org/stats/players/20127/w0nderful?maps=de_mirage,0.82,0.76,0.51,0.72,0.76,0.77,0.19,0.58,0.23,0.12,0.08,0.1,0.17,0.2,0.1,0.18,0.63,0.11,0.16,0.22,0.21,1.01,0.59,0.11,0.06,0.17,0.67,0.76,0.02,0.63,0.02,0.15,0.47,1.2,0.12,0.93,0.39,0.5,0.31,0.1,0.08,0.47,0.25,0.64,0.64,0.05,2.03,w0nderful,de_mirage,20,AWP,3
https://www.hltv.org/stats/players/7322/apex?maps=de_mirage,0.63,0.68,0.46,0.7,0.62,0.76,0.17,0.44,0.18,0.11,0.09,0.1,0.14,0.16,0.16,0.16,0.06,0.08,0.09,0.13,0.18,0.82,0.69,0.11,0.13,0.24,0.47,0.74,0.03,0.28,0.02,0.06,0.6,0.72,0.04,0.0,0.01,0.01,0.01,0.001,0.002,0.45,0.49,0.88,0.4,0.04,2.13,apEX,de_mirage,32,Support,0
https://www.hltv.org/stats/players/11893/zywoo?maps=de_mirage,0.98,0.85,0.54,0.83,0.85,0.87,0.22,0.68,0.26,0.32,0.09,0.12,0.2,0.24,0.12,0.16,0.51,0.11,0.16,0.19,0.18,1.03,0.9,0.15,0.09,0.24,0.62,0.73,0.02,0.82,0.04,0.12,0.66,1.08,0.08,0.92,0.37,0.44,0.27,0.11,0.09,0.51,0.25,0.76,0.69,0.05,2.21,ZywOo,de_mirage,24,AWP,3
https://www.hltv.org/stats/players/16693/flamez?maps=de_mirage,0.74,0.71,0.48,0.7,0.72,0.8,0.17,0.61,0.23,0.75,0.1,0.16,0.24,0.32,0.15,0.18,0.27,0.09,0.13,0.18,0.16,1.12,0.76,0.12,0.13,0.26,0.48,0.73,0.03,0.48,0.02,0.08,0.59,1.02,0.05,0.0,0.01,0.01,0.01,0.001,0.001,0.72,0.47,0.88,0.88,0.05,1.89,flameZ,de_mirage,21,Entry,2
https://www.hltv.org/stats/players/18221/spinx?maps=de_mirage,0.83,0.75,0.5,0.73,0.74,0.79,0.19,0.6,0.22,0.31,0.08,0.13,0.2,0.23,0.13,0.18,0.43,0.1,0.15,0.2,0.2,1.06,0.55,0.1,0.09,0.19,0.55,0.77,0.03,0.6,0.03,0.1,0.71,1.07,0.08,0.03,0.02,0.03,0.02,0.006,0.005,0.29,0.28,0.94,0.44,0.03,2.06,Spinx,de_mirage,24,Entry,2
https://www.hltv.org/stats/players/18462/mezii?maps=de_mirage,0.61,0.68,0.47,0.64,0.71,0.76,0.16,0.56,0.24,0.19,0.08,0.11,0.18,0.26,0.14,0.21,0.51,0.1,0.15,0.22,0.18,1.12,0.27,0.08,0.06,0.14,0.57,0.69,0.03,0.77,0.03,0.14,0.52,1.12,0.06,0.08,0.05,0.07,0.04,0.01,0.008,0.62,0.39,0.53,0.74,0.05,2.22,mezii,de_mirage,26,Anchor,1
https://www.hltv.org/stats/players/429/karrigan?maps=de_mirage,0.26,0.61,0.42,0.62,0.59,0.66,0.14,0.37,0.18,0.08,0.08,0.1,0.15,0.17,0.13,0.18,0.02,0.06,0.07,0.11,0.18,0.79,0.51,0.1,0.11,0.21,0.46,0.76,0.02,0.35,0.02,0.06,0.64,0.75,0.03,0.19,0.1,0.16,0.07,0.03,0.03,0.55,0.43,0.62,0.63,0.03,1.53,karrigan,de_mirage,34,Support,0
https://www.hltv.org/stats/players/8183/rain?maps=de_mirage,0.66,0.69,0.46,0.7,0.64,0.77,0.17,0.53,0.23,0.32,0.1,0.13,0.18,0.2,0.14,0.17,0.1,0.08,0.1,0.15,0.16,0.98,0.73,0.12,0.13,0.25,0.48,0.75,0.03,0.28,0.02,0.06,0.66,0.87,0.05,0.0,0.0,0.0,0.0,0.0002,0.0003,0.36,0.29,0.63,0.55,0.02,1.71,rain,de_mirage,30,Entry,0
https://www.hltv.org/stats/players/9960/frozen?maps=de_mirage,0.95,0.79,0.51,0.77,0.76,0.86,0.2,0.64,0.26,0.42,0.09,0.13,0.2,0.25,0.14,0.17,0.42,0.1,0.15,0.19,0.18,1.07,0.62,0.11,0.08,0.2,0.57,0.73,0.03,0.68,0.03,0.11,0.59,1.02,0.07,0.06,0.04,0.05,0.02,0.01,0.007,0.5,0.43,1.34,0.54,0.03,1.96,frozen,de_mirage,22,Entry,2
https://www.hltv.org/stats/players/11816/ropz?maps=de_mirage,0.79,0.73,0.49,0.71,0.72,0.79,0.18,0.6,0.24,0.08,0.06,0.1,0.16,0.16,0.12,0.18,0.37,0.09,0.14,0.2,0.16,1.08,0.52,0.1,0.08,0.18,0.55,0.78,0.03,0.6,0.02,0.12,0.62,1.07,0.09,0.06,0.04,0.05,0.03,0.01,0.008,0.22,0.22,0.53,0.4,0.03,2.12,ropz,de_mirage,25,Entry,2
https://www.hltv.org/stats/players/18053/broky?maps=de_mirage,0.67,0.72,0.49,0.7,0.72,0.74,0.17,0.56,0.24,0.29,0.09,0.12,0.19,0.27,0.1,0.19,0.47,0.1,0.15,0.21,0.18,1.03,0.39,0.09,0.05,0.14,0.66,0.75,0.02,0.68,0.03,0.13,0.62,1.15,0.09,0.91,0.31,0.43,0.25,0.08,0.06,0.62,0.34,0.82,0.89,0.05,2.05,broky,de_mirage,24,AWP,3
https://www.hltv.org/stats/players/13666/brollan?maps=de_mirage,0.75,0.71,0.48,0.72,0.71,0.79,0.18,0.6,0.22,0.53,0.09,0.14,0.21,0.26,0.14,0.17,0.26,0.09,0.13,0.18,0.18,1.1,0.77,0.12,0.12,0.25,0.5,0.76,0.03,0.43,0.02,0.08,0.71,1.0,0.04,0.0,0.01,0.01,0.01,0.002,0.001,0.5,0.41,0.99,0.56,0.03,2.05,Brollan,de_mirage,22,Entry,2
https://www.hltv.org/stats/players/16820/siuhy?maps=de_mirage,0.56,0.66,0.46,0.68,0.65,0.75,0.16,0.59,0.17,0.5,0.1,0.15,0.21,0.21,0.14,0.15,0.13,0.07,0.11,0.17,0.19,1.13,0.67,0.11,0.13,0.24,0.47,0.78,0.03,0.28,0.01,0.07,0.54,0.97,0.03,0.01,0.01,0.01,0.01,0.003,0.001,0.64,0.39,0.5,0.91,0.05,2.05,siuhy,de_mirage,22,Support,1
https://www.hltv.org/stats/players/18072/torzsi?maps=de_mirage,0.78,0.75,0.5,0.74,0.75,0.75,0.19,0.59,0.23,0.17,0.08,0.11,0.18,0.21,0.1,0.17,0.4,0.1,0.14,0.19,0.19,1.0,0.7,0.12,0.08,0.2,0.6,0.78,0.02,0.71,0.03,0.12,0.54,1.08,0.09,0.94,0.42,0.56,0.32,0.11,0.08,0.56,0.22,0.74,0.79,0.08,2.23,torzsi,de_mirage,22,AWP,3
https://www.hltv.org/stats/players/18850/jimpphat?maps=de_mirage,0.76,0.72,0.48,0.68,0.72,0.77,0.18,0.56,0.24,0.19,0.08,0.11,0.18,0.22,0.14,0.21,0.63,0.11,0.16,0.22,0.22,1.07,0.23,0.06,0.06,0.12,0.54,0.8,0.03,0.73,0.03,0.13,0.73,1.15,0.1,0.0,0.0,0.0,0.0,0.0003,0.0,0.44,0.44,0.79,0.45,0.03,2.26,Jimpphat,de_mirage,18,Anchor,1
https://www.hltv.org/stats/players/20312/xertion?maps=de_mirage,0.84,0.74,0.5,0.73,0.74,0.83,0.18,0.64,0.22,0.58,0.1,0.15,0.22,0.24,0.17,0.16,0.16,0.09,0.11,0.15,0.18,1.12,0.79,0.13,0.13,0.26,0.49,0.76,0.03,0.4,0.02,0.07,0.67,0.98,0.06,0.0,0.0,0.0,0.0,0.0003,0.0,0.5,0.45,0.7,0.53,0.03,1.95,xertioN,de_mirage,20,Entry,2
https://www.hltv.org/stats/players/20194/blitz?maps=de_mirage,0.88,0.74,0.49,0.74,0.74,0.84,0.19,0.65,0.22,0.14,0.07,0.11,0.17,0.21,0.19,0.16,0.22,0.08,0.13,0.17,0.19,1.14,0.65,0.11,0.11,0.22,0.51,0.71,0.03,0.46,0.02,0.09,0.65,1.02,0.04,0.03,0.02,0.03,0.02,0.004,0.005,0.73,0.57,0.91,0.64,0.05,2.11,bLitz,de_mirage,23,Support,2
https://www.hltv.org/stats/players/20275/techno?maps=de_mirage,0.32,0.63,0.43,0.61,0.63,0.69,0.14,0.52,0.19,0.41,0.08,0.14,0.2,0.26,0.13,0.19,0.12,0.07,0.11,0.17,0.21,1.1,0.26,0.08,0.1,0.18,0.44,0.73,0.02,0.66,0.03,0.1,0.79,1.07,0.06,0.0,0.0,0.01,0.0,0.0004,0.0004,0.32,0.31,0.57,0.45,0.04,1.93,Techno,de_mirage,19,Anchor,1
https://www.hltv.org/stats/players/20903/senzu?maps=de_mirage,0.82,0.73,0.48,0.73,0.73,0.8,0.18,0.64,0.24,0.29,0.09,0.12,0.18,0.24,0.17,0.15,0.19,0.08,0.12,0.16,0.22,1.1,0.8,0.13,0.13,0.25,0.5,0.77,0.03,0.48,0.02,0.1,0.56,1.02,0.05,0.11,0.06,0.09,0.05,0.01,0.01,0.3,0.36,0.98,0.41,0.02,1.88,Senzu,de_mirage,18,Entry,2
https://www.hltv.org/stats/players/21001/mzinho?maps=de_mirage,0.5,0.65,0.44,0.64,0.67,0.74,0.16,0.56,0.22,0.47,0.08,0.14,0.21,0.29,0.17,0.19,0.09,0.07,0.1,0.16,0.2,1.13,0.34,0.08,0.09,0.18,0.47,0.81,0.02,0.52,0.02,0.08,0.5,1.05,0.04,0.0,0.0,0.0,0.0,0.001,0.0,0.64,0.41,0.94,0.67,0.04,2.59,mzinho,de_mirage,17,Support,1
https://www.hltv.org/stats/players/21809/910?maps=de_mirage,0.76,0.74,0.49,0.7,0.74,0.75,0.19,0.57,0.21,0.19,0.08,0.11,0.18,0.22,0.11,0.17,0.47,0.1,0.15,0.2,0.24,1.01,0.62,0.11,0.08,0.2,0.58,0.71,0.02,0.74,0.03,0.13,0.41,1.08,0.05,0.93,0.37,0.49,0.28,0.1,0.08,0.31,0.25,0.87,0.47,0.03,2.25,910,de_mirage,22,AWP,3
https://www.hltv.org/stats/players/9436/nertz?maps=de_mirage,0.92,0.77,0.51,0.79,0.71,0.85,0.19,0.67,0.22,0.21,0.08,0.12,0.17,0.21,0.15,0.14,0.36,0.1,0.14,0.18,0.17,1.08,0.77,0.12,0.11,0.23,0.53,0.74,0.03,0.42,0.02,0.09,0.7,0.98,0.06,0.02,0.02,0.02,0.01,0.005,0.001,0.39,0.34,0.96,0.52,0.02,2.07,NertZ,de_mirage,25,Entry,2
https://www.hltv.org/stats/players/12018/teses?maps=de_mirage,0.64,0.69,0.47,0.69,0.69,0.76,0.17,0.58,0.21,0.53,0.09,0.14,0.21,0.28,0.15,0.17,0.43,0.1,0.14,0.2,0.2,1.11,0.39,0.09,0.1,0.19,0.49,0.7,0.03,0.48,0.02,0.09,0.66,1.05,0.05,0.0,0.01,0.01,0.01,0.002,0.0005,0.61,0.48,0.64,0.61,0.04,1.99,TeSeS,de_mirage,24,Support,1
https://www.hltv.org/stats/players/14148/sjuush?maps=de_mirage,0.6,0.68,0.46,0.68,0.69,0.76,0.16,0.58,0.22,0.41,0.09,0.13,0.2,0.26,0.14,0.19,0.29,0.09,0.13,0.19,0.17,1.12,0.52,0.1,0.09,0.2,0.52,0.73,0.03,0.38,0.02,0.09,0.59,1.02,0.06,0.03,0.02,0.03,0.01,0.005,0.003,0.61,0.36,0.94,0.75,0.04,2.31,sjuush,de_mirage,26,Support,1
https://www.hltv.org/stats/players/17306/degster?maps=de_mirage,0.83,0.77,0.51,0.75,0.75,0.77,0.2,0.6,0.26,0.12,0.07,0.1,0.17,0.2,0.08,0.16,0.37,0.1,0.14,0.19,0.16,1.0,0.75,0.13,0.07,0.2,0.64,0.72,0.02,0.7,0.03,0.14,0.51,1.1,0.11,0.94,0.41,0.54,0.33,0.11,0.1,0.39,0.22,0.84,0.53,0.05,2.36,degster,de_mirage,23,AWP,3
https://www.hltv.org/stats/players/19677/kyxsan?maps=de_mirage,0.52,0.66,0.46,0.64,0.67,0.73,0.16,0.55,0.2,0.29,0.08,0.13,0.19,0.24,0.14,0.2,0.19,0.07,0.12,0.18,0.2,1.11,0.23,0.07,0.09,0.17,0.44,0.74,0.03,0.68,0.03,0.11,0.68,1.08,0.05,0.0,0.01,0.01,0.01,0.001,0.001,0.79,0.52,1.06,0.89,0.06,2.12,kyxsan,de_mirage,24,Support,1
https://www.hltv.org/stats/players/4679/jks?maps=de_mirage,0.62,0.68,0.46,0.68,0.66,0.76,0.16,0.57,0.21,0.23,0.08,0.12,0.18,0.22,0.13,0.19,0.41,0.1,0.14,0.2,0.17,1.09,0.28,0.08,0.07,0.15,0.54,0.73,0.03,0.62,0.03,0.12,0.65,1.05,0.07,0.01,0.01,0.02,0.01,0.003,0.002,0.58,0.42,0.87,0.64,0.04,2.18,jks,de_mirage,29,Anchor,1
https://www.hltv.org/stats/players/8520/naf?maps=de_mirage,0.82,0.73,0.5,0.71,0.7,0.82,0.18,0.54,0.21,0.14,0.08,0.1,0.17,0.2,0.15,0.19,0.3,0.09,0.13,0.18,0.19,1.01,0.41,0.09,0.07,0.16,0.56,0.76,0.03,0.58,0.03,0.12,0.59,1.0,0.08,0.09,0.05,0.07,0.04,0.01,0.01,0.69,0.56,1.54,0.62,0.04,1.98,NAF,de_mirage,27,Anchor,1
