full_url,firepower,kills_per_round,rounds_with_a_kill,kills_per_round_win,rating_1.0,damage_per_round,rounds_with_a_multi_kill,damage_per_round_win,pistol_round_rating,entrying,saved_by_teammate_per_round,traded_deaths_per_round,traded_deaths_percentage,opening_deaths_traded_percentage,assists_per_round,support_rounds,trading,saved_teammate_per_round,trade_kills_per_round,trade_kills_percentage,assisted_kills_percentage,damage_per_kill,opening,opening_kills_per_round,opening_deaths_per_round,opening_attempts,opening_success,win_after_opening_kill,attacks_per_round,clutching,clutch_points_per_round,last_alive_percentage,1on1_win_percentage,time_alive_per_round,saves_per_round_loss,sniping,sniper_kills_per_round,sniper_kills_percentage,rounds_with_sniper_kills_percentage,sniper_multi_kill_rounds,sniper_opening_kills_per_round,utility,utility_damage_per_round,utility_kills_per_100_rounds,flashes_thrown_per_round,flash_assists_per_round,time_opponent_flashed_per_round,player_name,map,age,role,cluster_group
https://www.hltv.org/stats/players/7528/krimz?maps=de_mirage,0.72,0.71,0.48,0.7,0.67,0.77,0.17,0.39,0.21,0.05,0.08,0.09,0.13,0.16,0.16,0.18,0.1,0.09,0.09,0.13,0.21,0.76,0.5,0.1,0.09,0.19,0.52,0.76,0.03,0.38,0.02,0.08,0.62,0.75,0.05,0.03,0.02,0.03,0.02,0.004,0.002,0.35,0.36,0.75,0.46,0.03,1.92,KRIMZ,de_mirage,30,Entry,0
https://www.hltv.org/stats/players/8374/bodyy?maps=de_mirage,0.35,0.62,0.43,0.64,0.58,0.7,0.15,0.52,0.2,0.43,0.1,0.14,0.2,0.23,0.13,0.18,0.14,0.08,0.1,0.17,0.18,1.05,0.46,0.1,0.12,0.22,0.44,0.66,0.02,0.28,0.01,0.09,0.41,0.9,0.06,0.0,0.0,0.01,0.0,0.001,0.0,0.36,0.29,0.82,0.53,0.03,1.85,bodyy,de_mirage,28,Support,1
https://www.hltv.org/stats/players/13670/nawwk?maps=de_mirage,0.75,0.75,0.5,0.73,0.74,0.74,0.19,0.58,0.23,0.1,0.07,0.1,0.16,0.21,0.08,0.17,0.56,0.11,0.16,0.21,0.2,0.98,0.52,0.1,0.06,0.16,0.63,0.78,0.02,0.85,0.04,0.17,0.57,1.15,0.1,0.92,0.36,0.48,0.28,0.1,0.07,0.38,0.22,0.56,0.53,0.04,2.43,nawwk,de_mirage,27,AWP,3
https://www.hltv.org/stats/players/15165/blamef?maps=de_mirage,0.96,0.8,0.53,0.78,0.81,0.89,0.21,0.68,0.24,0.08,0.07,0.1,0.16,0.2,0.15,0.18,0.36,0.09,0.14,0.18,0.17,1.11,0.75,0.13,0.09,0.21,0.59,0.73,0.03,0.75,0.03,0.15,0.56,1.1,0.12,0.0,0.01,0.01,0.01,0.001,0.001,0.63,0.6,1.47,0.51,0.03,2.07,blameF,de_mirage,27,Anchor,2
https://www.hltv.org/stats/players/21062/matys?maps=de_mirage,0.96,0.8,0.51,0.83,0.76,0.87,0.21,0.7,0.26,0.7,0.11,0.16,0.22,0.26,0.16,0.14,0.4,0.11,0.14,0.18,0.18,1.09,0.9,0.15,0.11,0.26,0.57,0.73,0.03,0.26,0.01,0.05,0.84,0.97,0.05,0.0,0.0,0.0,0.0,0.0006,0.0003,0.39,0.26,0.61,0.56,0.03,2.25,MATYS,de_mirage,22,Entry,2
https://www.hltv.org/stats/players/15662/zorte?maps=de_mirage,0.68,0.72,0.49,0.69,0.74,0.73,0.18,0.56,0.24,0.16,0.08,0.1,0.18,0.19,0.09,0.18,0.49,0.1,0.15,0.21,0.18,1.02,0.68,0.12,0.07,0.19,0.61,0.75,0.02,0.68,0.03,0.14,0.61,1.1,0.1,0.93,0.38,0.53,0.3,0.1,0.09,0.58,0.25,0.53,0.92,0.08,2.29,zorte,de_mirage,26,AWP,3
https://www.hltv.org/stats/players/18506/s1ren?maps=de_mirage,0.55,0.67,0.46,0.65,0.69,0.73,0.16,0.54,0.23,0.53,0.1,0.14,0.21,0.33,0.14,0.2,0.54,0.11,0.15,0.22,0.21,1.08,0.31,0.08,0.08,0.16,0.51,0.73,0.03,0.5,0.02,0.1,0.5,1.07,0.07,0.0,0.01,0.01,0.0,0.0009,0.0,0.3,0.36,0.96,0.39,0.03,2.14,S1ren,de_mirage,22,Anchor,1
https://www.hltv.org/stats/players/21667/magnojez?maps=de_mirage,0.94,0.77,0.5,0.78,0.78,0.87,0.2,0.69,0.23,0.5,0.1,0.14,0.2,0.25,0.2,0.17,0.11,0.08,0.11,0.14,0.19,1.13,0.88,0.15,0.15,0.3,0.5,0.78,0.03,0.38,0.02,0.07,0.55,1.0,0.05,0.02,0.02,0.03,0.02,0.003,0.004,0.55,0.56,1.36,0.45,0.03,2.24,Magnojez,de_mirage,20,Entry,2
https://www.hltv.org/stats/players/12092/max?maps=de_mirage,0.67,0.69,0.47,0.7,0.69,0.79,0.17,0.61,0.24,0.44,0.1,0.14,0.2,0.24,0.15,0.17,0.37,0.1,0.13,0.2,0.18,1.15,0.68,0.11,0.12,0.24,0.48,0.74,0.03,0.32,0.01,0.09,0.72,1.0,0.06,0.0,0.0,0.0,0.0,0.0005,0.0,0.53,0.4,0.8,0.58,0.04,2.22,max,de_mirage,25,Support,2
https://www.hltv.org/stats/players/14736/dgt?maps=de_mirage,0.78,0.74,0.5,0.72,0.74,0.78,0.18,0.58,0.23,0.28,0.08,0.12,0.2,0.23,0.13,0.19,0.64,0.11,0.16,0.22,0.22,1.06,0.48,0.1,0.06,0.16,0.62,0.72,0.03,0.48,0.02,0.11,0.76,1.1,0.11,0.0,0.0,0.01,0.0,0.0009,0.0006,0.26,0.39,1.3,0.3,0.02,1.93,dgt,de_mirage,23,Anchor,2
https://www.hltv.org/stats/players/21239/martinezsa?maps=de_mirage,0.6,0.71,0.49,0.68,0.72,0.71,0.17,0.55,0.28,0.09,0.07,0.09,0.16,0.22,0.09,0.19,0.26,0.09,0.12,0.17,0.22,1.0,0.7,0.13,0.07,0.2,0.64,0.67,0.02,0.58,0.02,0.14,0.71,1.18,0.14,0.93,0.39,0.55,0.28,0.1,0.09,0.45,0.15,0.36,0.62,0.06,2.39,MartinezSa,de_mirage,24,AWP,3
https://www.hltv.org/stats/players/22613/huasopeek?maps=de_mirage,0.55,0.67,0.46,0.71,0.65,0.73,0.17,0.58,0.21,0.55,0.1,0.14,0.21,0.28,0.15,0.17,0.23,0.08,0.12,0.18,0.23,1.09,0.43,0.09,0.09,0.19,0.5,0.73,0.03,0.38,0.02,0.09,0.82,1.08,0.08,0.02,0.02,0.03,0.01,0.005,0.002,0.46,0.3,1.11,0.62,0.03,2.13,HUASOPEEK,de_mirage,21,Support,1
https://www.hltv.org/stats/players/19187/xfl0ud?maps=de_mirage,0.54,0.65,0.44,0.66,0.67,0.75,0.16,0.59,0.22,0.43,0.08,0.14,0.21,0.25,0.17,0.19,0.18,0.08,0.12,0.18,0.18,1.15,0.46,0.09,0.11,0.2,0.46,0.77,0.03,0.54,0.03,0.08,0.6,1.02,0.04,0.01,0.01,0.02,0.01,0.002,0.0004,0.62,0.48,1.02,0.61,0.03,2.21,xfl0ud,de_mirage,22,Support,1
https://www.hltv.org/stats/players/19310/lnz?maps=de_mirage,0.34,0.63,0.44,0.6,0.65,0.69,0.15,0.52,0.18,0.27,0.08,0.12,0.19,0.25,0.13,0.2,0.34,0.08,0.13,0.21,0.21,1.09,0.28,0.08,0.09,0.16,0.47,0.78,0.02,0.66,0.03,0.12,0.62,1.08,0.07,0.01,0.01,0.02,0.01,0.003,0.002,0.57,0.37,0.79,0.67,0.05,2.07,LNZ,de_mirage,22,Anchor,1
https://www.hltv.org/stats/players/20245/samey?maps=de_mirage,0.54,0.68,0.47,0.69,0.67,0.7,0.17,0.56,0.24,0.3,0.09,0.12,0.19,0.23,0.11,0.18,0.54,0.09,0.15,0.23,0.22,1.02,0.51,0.1,0.08,0.18,0.56,0.78,0.02,0.63,0.03,0.12,0.56,1.05,0.08,0.92,0.34,0.49,0.26,0.08,0.06,0.58,0.36,0.9,0.63,0.07,2.47,SaMey,de_mirage,25,AWP,3
https://www.hltv.org/stats/players/22047/yxngstxr?maps=de_mirage,0.39,0.65,0.45,0.62,0.66,0.69,0.15,0.52,0.19,0.72,0.1,0.16,0.24,0.33,0.16,0.21,0.43,0.09,0.14,0.21,0.24,1.06,0.21,0.07,0.1,0.18,0.4,0.72,0.02,0.51,0.02,0.09,0.56,1.03,0.05,0.01,0.01,0.02,0.01,0.002,0.001,0.44,0.32,0.65,0.55,0.04,2.1,yxngstxr,de_mirage,20,Support,1
https://www.hltv.org/stats/players/22361/jottaaa?maps=de_mirage,0.81,0.74,0.5,0.73,0.73,0.81,0.18,0.65,0.29,0.58,0.09,0.15,0.22,0.28,0.16,0.18,0.26,0.1,0.13,0.17,0.18,1.1,0.58,0.11,0.09,0.19,0.55,0.78,0.03,0.56,0.02,0.11,0.71,1.02,0.06,0.0,0.0,0.0,0.0,0.002,0.0,0.41,0.27,0.69,0.57,0.03,2.4,jottAAA,de_mirage,22,Entry,2
https://www.hltv.org/stats/players/9278/rez?maps=de_mirage,0.67,0.69,0.47,0.7,0.65,0.77,0.17,0.59,0.18,0.39,0.09,0.13,0.2,0.25,0.15,0.17,0.3,0.09,0.13,0.19,0.18,1.1,0.58,0.11,0.11,0.21,0.5,0.72,0.03,0.38,0.02,0.09,0.62,1.03,0.05,0.05,0.03,0.04,0.02,0.008,0.004,0.47,0.34,0.65,0.64,0.02,1.63,REZ,de_mirage,27,Entry,1
https://www.hltv.org/stats/players/16811/mistem?maps=de_mirage,0.6,0.68,0.46,0.67,0.65,0.74,0.17,0.57,0.2,0.31,0.09,0.13,0.19,0.21,0.12,0.16,0.17,0.08,0.12,0.17,0.16,1.09,0.62,0.11,0.12,0.23,0.46,0.77,0.02,0.47,0.02,0.09,0.64,0.92,0.04,0.01,0.01,0.01,0.01,0.002,0.002,0.59,0.28,0.5,0.89,0.06,2.26,MisteM,de_mirage,23,Support,1
https://www.hltv.org/stats/players/17937/isak?maps=de_mirage,0.35,0.63,0.44,0.64,0.63,0.7,0.15,0.55,0.2,0.2,0.08,0.12,0.18,0.18,0.13,0.2,0.21,0.08,0.12,0.19,0.19,1.12,0.24,0.08,0.08,0.15,0.49,0.74,0.02,0.44,0.02,0.11,0.62,1.05,0.07,0.05,0.03,0.05,0.02,0.008,0.007,0.35,0.4,0.92,0.4,0.03,2.13,isak,de_mirage,23,Anchor,1
https://www.hltv.org/stats/players/20425/r1nkle?maps=de_mirage,0.85,0.77,0.52,0.78,0.74,0.79,0.19,0.63,0.22,0.09,0.08,0.1,0.16,0.16,0.1,0.14,0.48,0.1,0.16,0.2,0.2,1.02,0.79,0.13,0.09,0.22,0.59,0.74,0.02,0.6,0.02,0.15,0.49,1.08,0.12,0.94,0.4,0.52,0.33,0.11,0.11,0.5,0.3,0.77,0.6,0.06,2.47,r1nkle,de_mirage,20,AWP,3
https://www.hltv.org/stats/players/8565/hen1?maps=de_mirage,0.62,0.7,0.49,0.67,0.7,0.74,0.17,0.52,0.21,0.11,0.08,0.1,0.16,0.2,0.12,0.2,0.28,0.09,0.13,0.18,0.21,0.99,0.53,0.1,0.07,0.17,0.6,0.76,0.02,0.64,0.03,0.14,0.57,1.05,0.1,0.93,0.37,0.52,0.28,0.1,0.08,0.56,0.3,0.77,0.79,0.05,1.89,HEN1,de_mirage,29,AWP,3
https://www.hltv.org/stats/players/9216/coldzera?maps=de_mirage,0.87,0.76,0.51,0.73,0.72,0.8,0.19,0.55,0.25,0.1,0.07,0.1,0.16,0.21,0.12,0.18,0.27,0.09,0.13,0.17,0.18,0.98,0.37,0.09,0.07,0.16,0.55,0.74,0.03,0.58,0.03,0.11,0.56,1.03,0.09,0.11,0.06,0.08,0.05,0.02,0.01,0.45,0.24,0.69,0.71,0.02,1.52,coldzera,de_mirage,30,Entry,2
https://www.hltv.org/stats/players/21288/venomzera?maps=de_mirage,0.82,0.73,0.48,0.74,0.74,0.8,0.19,0.63,0.27,0.53,0.1,0.14,0.21,0.29,0.15,0.18,0.36,0.1,0.13,0.18,0.18,1.09,0.72,0.12,0.12,0.24,0.5,0.7,0.03,0.56,0.03,0.09,0.59,1.02,0.06,0.0,0.0,0.0,0.0,0.0003,0.0,0.5,0.27,0.62,0.72,0.03,2.0,venomzera,de_mirage,20,Entry,2
https://www.hltv.org/stats/players/9911/kreaz?maps=de_mirage,0.59,0.68,0.47,0.66,0.64,0.76,0.16,0.56,0.19,0.31,0.09,0.12,0.19,0.24,0.15,0.19,0.34,0.09,0.13,0.2,0.22,1.11,0.36,0.09,0.1,0.18,0.47,0.79,0.03,0.66,0.03,0.13,0.64,1.05,0.08,0.06,0.04,0.06,0.03,0.008,0.005,0.61,0.41,0.92,0.7,0.04,2.09,kreaz,de_mirage,26,Anchor,1
https://www.hltv.org/stats/players/12945/blytz?maps=de_mirage,0.81,0.73,0.49,0.72,0.72,0.81,0.18,0.62,0.23,0.61,0.1,0.15,0.22,0.25,0.16,0.16,0.43,0.1,0.14,0.2,0.19,1.11,0.77,0.13,0.12,0.25,0.51,0.69,0.03,0.32,0.02,0.07,0.6,0.98,0.06,0.01,0.01,0.02,0.01,0.002,0.001,0.55,0.37,0.77,0.64,0.04,2.35,Blytz,de_mirage,24,Entry,2
https://www.hltv.org/stats/players/19069/forsyy?maps=de_mirage,0.83,0.76,0.51,0.73,0.78,0.78,0.19,0.59,0.22,0.11,0.07,0.1,0.17,0.18,0.12,0.19,0.45,0.1,0.15,0.19,0.22,1.02,0.68,0.12,0.07,0.19,0.64,0.74,0.02,0.8,0.03,0.16,0.68,1.15,0.13,0.94,0.43,0.56,0.33,0.12,0.09,0.47,0.3,0.81,0.59,0.05,2.19,forsyy,de_mirage,23,AWP,3
https://www.hltv.org/stats/players/19594/nbqq?maps=de_mirage,0.7,0.71,0.48,0.7,0.69,0.77,0.18,0.58,0.22,0.38,0.09,0.13,0.2,0.23,0.15,0.18,0.27,0.08,0.13,0.18,0.22,1.09,0.43,0.09,0.1,0.19,0.5,0.72,0.03,0.37,0.02,0.09,0.67,1.02,0.06,0.02,0.02,0.03,0.01,0.003,0.005,0.2,0.28,0.78,0.34,0.02,2.2,nbqq,de_mirage,27,Entry,1
https://www.hltv.org/stats/players/19815/dytor?maps=de_mirage,0.8,0.72,0.48,0.74,0.71,0.8,0.18,0.63,0.22,0.4,0.09,0.14,0.2,0.21,0.17,0.16,0.38,0.1,0.14,0.19,0.2,1.11,0.65,0.11,0.11,0.22,0.51,0.72,0.03,0.39,0.02,0.07,0.63,0.98,0.05,0.0,0.01,0.01,0.01,0.001,0.002,0.27,0.34,0.95,0.38,0.02,2.08,Dytor,de_mirage,22,Entry,2
https://www.hltv.org/stats/players/7028/summer?maps=de_mirage,0.75,0.72,0.49,0.69,0.67,0.79,0.17,0.56,0.21,0.42,0.09,0.14,0.21,0.21,0.14,0.17,0.36,0.09,0.14,0.2,0.18,1.05,0.51,0.1,0.09,0.19,0.54,0.76,0.03,0.58,0.03,0.1,0.71,0.97,0.04,0.11,0.07,0.09,0.05,0.02,0.01,0.69,0.47,0.85,0.79,0.03,1.94,Summer,de_mirage,27,Entry,2
https://www.hltv.org/stats/players/8605/somebody?maps=de_mirage,0.76,0.72,0.48,0.69,0.69,0.77,0.18,0.54,0.22,0.37,0.08,0.13,0.2,0.23,0.12,0.18,0.14,0.07,0.12,0.16,0.18,1.02,0.72,0.12,0.11,0.22,0.53,0.78,0.03,0.59,0.03,0.11,0.64,0.87,0.04,0.14,0.08,0.11,0.06,0.02,0.02,0.46,0.26,0.43,0.7,0.03,1.58,somebody,de_mirage,29,Entry,2
https://www.hltv.org/stats/players/8950/kaze?maps=de_mirage,0.83,0.76,0.5,0.75,0.73,0.78,0.19,0.59,0.21,0.17,0.08,0.11,0.17,0.23,0.11,0.17,0.47,0.1,0.15,0.2,0.2,1.02,0.62,0.11,0.07,0.18,0.63,0.75,0.02,0.69,0.03,0.14,0.57,0.97,0.09,0.93,0.39,0.51,0.28,0.1,0.08,0.55,0.25,0.72,0.75,0.06,2.27,kaze,de_mirage,30,AWP,3
https://www.hltv.org/stats/players/19681/childking?maps=de_mirage,0.76,0.72,0.49,0.7,0.72,0.79,0.18,0.59,0.23,0.54,0.09,0.15,0.22,0.29,0.16,0.18,0.37,0.09,0.14,0.19,0.2,1.1,0.61,0.11,0.11,0.22,0.5,0.66,0.03,0.54,0.03,0.1,0.79,1.0,0.06,0.05,0.03,0.04,0.02,0.008,0.004,0.55,0.3,0.37,0.84,0.04,2.11,ChildKing,de_mirage,25,Support,2
https://www.hltv.org/stats/players/21825/l1hang?maps=de_mirage,0.87,0.75,0.5,0.73,0.74,0.82,0.19,0.62,0.26,0.31,0.09,0.12,0.19,0.25,0.2,0.19,0.67,0.13,0.16,0.21,0.27,1.1,0.56,0.1,0.11,0.21,0.49,0.73,0.03,0.22,0.008,0.09,0.42,0.98,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.63,0.54,0.66,0.56,0.04,2.36,L1haNg,de_mirage,21,Support,2
https://www.hltv.org/stats/players/16080/dycha?maps=de_mirage,0.85,0.74,0.49,0.74,0.73,0.83,0.18,0.65,0.26,0.33,0.08,0.13,0.2,0.21,0.15,0.16,0.24,0.08,0.13,0.18,0.18,1.13,0.61,0.11,0.1,0.21,0.52,0.71,0.03,0.38,0.02,0.08,0.63,1.0,0.06,0.03,0.02,0.03,0.02,0.006,0.005,0.64,0.48,1.07,0.6,0.04,2.49,dycha,de_mirage,27,Entry,2
https://www.hltv.org/stats/players/16848/hades?maps=de_mirage,0.7,0.73,0.5,0.72,0.72,0.73,0.18,0.57,0.21,0.15,0.08,0.11,0.17,0.21,0.09,0.16,0.25,0.08,0.13,0.18,0.18,0.99,0.73,0.12,0.07,0.2,0.62,0.74,0.02,0.58,0.02,0.13,0.67,1.08,0.08,0.94,0.42,0.57,0.34,0.12,0.1,0.45,0.18,0.32,0.62,0.05,2.39,hades,de_mirage,25,AWP,3
https://www.hltv.org/stats/players/17504/kei?maps=de_mirage,0.69,0.69,0.47,0.72,0.67,0.79,0.17,0.63,0.21,0.23,0.08,0.12,0.18,0.18,0.15,0.16,0.22,0.08,0.12,0.18,0.16,1.15,0.65,0.11,0.11,0.22,0.5,0.71,0.03,0.45,0.02,0.1,0.63,1.0,0.05,0.0,0.01,0.01,0.01,0.001,0.002,0.48,0.3,0.59,0.64,0.03,2.23,KEi,de_mirage,23,Entry,2
https://www.hltv.org/stats/players/19733/demqq?maps=de_mirage,0.53,0.67,0.47,0.65,0.68,0.74,0.16,0.56,0.23,0.33,0.09,0.13,0.19,0.24,0.14,0.18,0.3,0.09,0.13,0.19,0.19,1.1,0.45,0.1,0.1,0.2,0.49,0.7,0.03,0.44,0.02,0.1,0.55,1.05,0.06,0.04,0.03,0.04,0.02,0.005,0.004,0.55,0.35,0.6,0.64,0.05,2.44,DemQQ,de_mirage,23,Support,1
https://www.hltv.org/stats/players/20282/krasnal?maps=de_mirage,0.53,0.66,0.46,0.64,0.67,0.74,0.16,0.56,0.19,0.66,0.1,0.15,0.23,0.3,0.15,0.18,0.28,0.09,0.13,0.19,0.21,1.11,0.35,0.09,0.08,0.17,0.51,0.73,0.03,0.43,0.02,0.08,0.59,1.02,0.05,0.01,0.01,0.02,0.01,0.001,0.001,0.47,0.42,0.88,0.52,0.03,1.92,kRaSnaL,de_mirage,21,Support,1
https://www.hltv.org/stats/players/20387/xant3r?maps=de_mirage,0.38,0.63,0.45,0.63,0.62,0.71,0.14,0.55,0.21,0.23,0.07,0.13,0.18,0.19,0.16,0.19,0.14,0.08,0.11,0.17,0.22,1.13,0.24,0.08,0.11,0.18,0.41,0.71,0.03,0.52,0.02,0.11,0.71,1.03,0.05,0.03,0.01,0.02,0.02,0.005,0.002,0.54,0.55,1.26,0.45,0.03,2.26,Xant3r,de_mirage,21,Anchor,1
https://www.hltv.org/stats/players/21266/1eer?maps=de_mirage,0.2,0.58,0.41,0.59,0.59,0.65,0.14,0.5,0.2,0.52,0.1,0.14,0.21,0.25,0.14,0.2,0.16,0.08,0.1,0.18,0.23,1.13,0.34,0.09,0.11,0.2,0.44,0.68,0.02,0.32,0.01,0.1,0.39,1.07,0.06,0.0,0.0,0.01,0.0,0.0005,0.0,0.47,0.36,0.59,0.54,0.04,2.37,1eeR,de_mirage,23,Support,1
https://www.hltv.org/stats/players/22460/riskyb0b?maps=de_mirage,0.74,0.71,0.48,0.72,0.71,0.8,0.17,0.61,0.28,0.38,0.09,0.13,0.19,0.28,0.2,0.18,0.42,0.1,0.14,0.2,0.24,1.13,0.57,0.11,0.09,0.2,0.54,0.7,0.03,0.49,0.02,0.1,0.75,1.07,0.04,0.1,0.06,0.08,0.04,0.01,0.009,0.55,0.67,1.77,0.42,0.02,2.15,riskyb0b,de_mirage,22,Anchor,2
https://www.hltv.org/stats/players/23317/khan?maps=de_mirage,0.75,0.74,0.49,0.78,0.72,0.74,0.19,0.6,0.25,0.29,0.1,0.11,0.18,0.23,0.12,0.16,0.54,0.1,0.15,0.2,0.28,0.99,0.83,0.14,0.09,0.23,0.6,0.74,0.02,0.71,0.03,0.13,0.62,1.08,0.09,0.93,0.37,0.49,0.26,0.1,0.09,0.35,0.26,0.78,0.49,0.05,2.11,khaN,de_mirage,21,AWP,3
https://www.hltv.org/stats/players/23685/zweih?maps=de_mirage,0.8,0.72,0.48,0.74,0.68,0.8,0.18,0.64,0.23,0.24,0.09,0.12,0.17,0.25,0.18,0.17,0.33,0.09,0.13,0.18,0.23,1.11,0.46,0.1,0.09,0.19,0.52,0.73,0.03,0.34,0.01,0.1,0.57,1.05,0.05,0.0,0.01,0.01,0.01,0.001,0.0,0.46,0.27,0.41,0.58,0.04,2.67,zweih,de_mirage,17,Support,2
https://www.hltv.org/stats/players/7412/gla1ve?maps=de_mirage,0.42,0.64,0.44,0.64,0.6,0.73,0.15,0.53,0.18,0.19,0.08,0.12,0.17,0.2,0.16,0.18,0.09,0.07,0.1,0.16,0.2,1.07,0.52,0.1,0.12,0.22,0.45,0.72,0.03,0.36,0.02,0.08,0.54,0.93,0.05,0.03,0.02,0.03,0.01,0.004,0.004,0.7,0.46,0.83,0.88,0.04,1.64,gla1ve,de_mirage,29,Support,1
https://www.hltv.org/stats/players/21815/podi?maps=de_mirage,0.84,0.77,0.53,0.74,0.76,0.78,0.19,0.59,0.21,0.13,0.08,0.1,0.17,0.19,0.11,0.16,0.42,0.09,0.15,0.19,0.21,1.01,0.63,0.12,0.06,0.18,0.64,0.73,0.02,0.58,0.02,0.17,0.47,1.12,0.13,0.93,0.39,0.5,0.3,0.1,0.08,0.62,0.32,0.9,0.76,0.08,2.45,podi,de_mirage,20,AWP,3
https://www.hltv.org/stats/players/21972/neityu?maps=de_mirage,0.34,0.61,0.42,0.66,0.6,0.68,0.16,0.53,0.23,0.66,0.11,0.15,0.21,0.34,0.16,0.19,0.17,0.08,0.1,0.16,0.28,1.11,0.5,0.1,0.11,0.21,0.47,0.67,0.02,0.22,0.005,0.1,0.0,1.02,0.09,0.01,0.01,0.01,0.0,0.003,0.0,0.41,0.27,0.0,0.58,0.03,2.61,Neityu,de_mirage,19,Support,1
https://www.hltv.org/stats/players/23372/xkacpersky?maps=de_mirage,0.6,0.67,0.45,0.73,0.63,0.78,0.16,0.65,0.16,0.37,0.09,0.14,0.18,0.19,0.21,0.16,0.33,0.1,0.12,0.18,0.22,1.17,0.75,0.12,0.15,0.27,0.44,0.78,0.03,0.44,0.02,0.08,0.25,0.92,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.45,0.52,0.25,0.007,1.88,xKacpersky,de_mirage,18,Entry,2
