full_url,firepower,kills_per_round,rounds_with_a_kill,kills_per_round_win,rating_1.0,damage_per_round,rounds_with_a_multi_kill,damage_per_round_win,pistol_round_rating,entrying,saved_by_teammate_per_round,traded_deaths_per_round,traded_deaths_percentage,opening_deaths_traded_percentage,assists_per_round,support_rounds,trading,saved_teammate_per_round,trade_kills_per_round,trade_kills_percentage,assisted_kills_percentage,damage_per_kill,opening,opening_kills_per_round,opening_deaths_per_round,opening_attempts,opening_success,win_after_opening_kill,attacks_per_round,clutching,clutch_points_per_round,last_alive_percentage,1on1_win_percentage,time_alive_per_round,saves_per_round_loss,sniping,sniper_kills_per_round,sniper_kills_percentage,rounds_with_sniper_kills_percentage,sniper_multi_kill_rounds,sniper_opening_kills_per_round,utility,utility_damage_per_round,utility_kills_per_100_rounds,flashes_thrown_per_round,flash_assists_per_round,time_opponent_flashed_per_round,player_name,map,age
https://www.hltv.org/stats/players/2553/snax?maps=all,0.6,0.69,46.9,0.96,1.02,73.8,16.7,68.8,0.95,0.07,0.08,0.09,13.2,15.1,0.14,17.6,0.06,0.08,0.09,12.5,19.0,78.0,0.61,0.11,0.11,21.4,50.8,73.2,2.64,0.48,0.02,8.6,62.6,0m 46s,6.7,0.31,0.13,19.4,10.3,0.03,0.03,0.51,4.72,1.13,0.51,0.03,2.02,Snax,all,31
https://www.hltv.org/stats/players/7998/s1mple?maps=all,0.97,0.85,54.0,1.16,1.24,85.3,22.4,89.6,1.21,0.06,0.08,0.09,14.0,12.0,0.1,14.2,0.26,0.11,0.12,14.4,16.8,80.0,0.87,0.14,0.09,23.3,61.6,74.9,2.14,0.56,0.03,10.0,64.0,0m 58s,8.8,0.88,0.32,38.1,23.8,0.09,0.08,0.37,2.47,0.51,0.56,0.03,2.03,s1mple,all,27
https://www.hltv.org/stats/players/3741/niko?maps=all,0.94,0.79,50.8,1.09,1.15,85.4,20.3,96.3,1.26,0.11,0.08,0.1,15.6,16.6,0.14,15.7,0.2,0.1,0.11,14.5,16.5,94.0,0.87,0.14,0.12,25.7,54.9,73.2,2.85,0.47,0.02,8.9,60.3,0m 57s,6.2,0.11,0.06,7.9,4.6,0.02,0.02,0.64,4.91,0.74,0.64,0.04,2.04,NiKo,all,28
https://www.hltv.org/stats/players/3972/hunter?maps=all,0.88,0.75,49.6,1.03,1.1,82.5,19.2,105.1,1.15,0.47,0.1,0.14,20.4,24.2,0.15,16.9,0.49,0.11,0.15,19.6,18.8,108.0,0.63,0.11,0.09,20.5,53.7,76.0,3.16,0.45,0.02,8.6,58.7,1m 6s,6.6,0.0,0.01,1.0,0.7,0.002,0.0007,0.69,5.64,1.09,0.62,0.03,2.04,huNter-,all,29
https://www.hltv.org/stats/players/11617/malbsmd?maps=all,0.87,0.75,49.0,1.05,1.14,81.3,19.3,107.4,1.26,0.69,0.11,0.16,22.1,26.3,0.15,15.2,0.41,0.11,0.14,18.2,18.9,108.0,0.81,0.13,0.12,24.9,52.2,73.0,2.72,0.39,0.02,7.9,62.5,1m 1s,4.5,0.0,0.0,0.4,0.3,0.0004,0.0002,0.54,5.4,1.02,0.47,0.03,2.26,malbsMd,all,22
https://www.hltv.org/stats/players/19230/m0nesy?maps=all,0.89,0.79,51.4,1.05,1.24,79.8,20.1,102.9,1.27,0.26,0.09,0.11,18.9,23.4,0.11,18.1,0.51,0.11,0.15,19.6,18.8,102.0,0.82,0.14,0.08,21.6,62.9,74.9,1.99,0.67,0.03,11.2,58.4,1m 11s,9.8,0.93,0.39,49.2,28.7,0.1,0.09,0.58,2.87,0.55,0.7,0.08,2.54,m0NESY,all,19
https://www.hltv.org/stats/players/7716/chopper?maps=all,0.4,0.64,44.3,0.87,0.95,70.7,15.1,88.4,0.96,0.57,0.11,0.14,21.4,25.6,0.13,19.1,0.14,0.08,0.11,16.6,19.0,108.0,0.45,0.1,0.11,20.4,46.7,71.6,2.63,0.47,0.02,8.6,56.0,1m 6s,6.1,0.0,0.01,0.8,0.5,0.0008,0.0006,0.69,4.39,0.87,0.74,0.05,2.26,chopper,all,28
https://www.hltv.org/stats/players/16920/sh1ro?maps=all,0.85,0.77,51.3,1.01,1.25,78.3,19.3,98.0,1.27,0.15,0.08,0.1,17.8,20.8,0.11,20.7,0.61,0.11,0.16,21.4,19.8,101.0,0.59,0.11,0.06,16.8,66.2,77.2,2.12,0.87,0.04,14.7,64.9,1m 17s,16.1,0.94,0.43,54.9,33.2,0.11,0.09,0.65,3.92,0.86,0.71,0.07,2.37,sh1ro,all,23
https://www.hltv.org/stats/players/18317/magixx?maps=all,0.37,0.64,44.3,0.85,1.05,70.1,14.8,88.0,1.13,0.65,0.11,0.14,23.2,29.7,0.13,21.8,0.34,0.1,0.13,19.7,19.3,110.0,0.37,0.09,0.09,17.5,50.0,76.2,2.5,0.47,0.02,9.3,60.6,1m 12s,9.7,0.03,0.02,3.1,1.7,0.004,0.003,0.51,4.4,0.84,0.53,0.03,2.28,magixx,all,21
https://www.hltv.org/stats/players/20423/zont1x?maps=all,0.62,0.68,46.1,0.91,1.1,77.0,16.3,96.3,1.12,0.4,0.1,0.13,20.0,21.2,0.17,21.6,0.28,0.1,0.12,18.2,20.2,114.0,0.55,0.1,0.1,20.2,51.4,72.7,3.03,0.46,0.02,8.3,70.3,1m 8s,7.5,0.0,0.01,1.1,0.7,0.001,0.001,0.52,5.45,1.17,0.43,0.03,2.29,zont1x,all,19
https://www.hltv.org/stats/players/21167/donk?maps=all,0.99,0.85,53.3,1.17,1.29,89.5,22.6,116.7,1.39,0.65,0.11,0.15,22.3,24.6,0.16,15.7,0.72,0.15,0.18,20.7,19.8,105.0,0.89,0.14,0.11,25.5,56.5,74.6,2.85,0.38,0.02,6.5,68.8,1m 6s,7.4,0.01,0.01,1.4,1.0,0.003,0.001,0.28,3.61,0.61,0.4,0.02,1.99,donk,all,18
https://www.hltv.org/stats/players/9816/aleksib?maps=all,0.35,0.62,43.3,0.84,0.93,71.8,14.3,91.3,0.87,0.63,0.11,0.14,22.2,27.0,0.17,21.0,0.31,0.09,0.12,19.7,21.6,116.0,0.46,0.09,0.11,20.2,46.7,73.9,3.08,0.41,0.02,8.6,55.3,1m 8s,6.7,0.02,0.02,3.0,1.5,0.004,0.003,0.92,8.04,1.94,0.81,0.07,2.45,Aleksib,all,28
https://www.hltv.org/stats/players/14759/im?maps=all,0.82,0.73,48.7,1.03,1.12,81.4,18.2,107.1,1.15,0.37,0.09,0.13,19.4,23.6,0.14,16.0,0.23,0.09,0.13,17.2,17.5,111.0,0.71,0.12,0.11,23.0,51.5,72.0,2.96,0.46,0.02,9.0,59.6,1m 4s,5.7,0.0,0.01,1.0,0.6,0.001,0.0005,0.38,3.67,0.64,0.47,0.03,2.17,iM,all,25
https://www.hltv.org/stats/players/18987/b1t?maps=all,0.68,0.7,47.6,0.96,1.12,75.9,17.3,97.6,1.24,0.42,0.09,0.13,20.7,22.7,0.13,19.2,0.33,0.1,0.13,18.5,19.0,108.0,0.69,0.12,0.1,21.5,53.7,74.3,2.51,0.48,0.02,8.1,59.3,1m 12s,9.2,0.01,0.01,1.8,1.0,0.003,0.002,0.54,3.93,0.62,0.62,0.04,2.12,b1t,all,22
https://www.hltv.org/stats/players/19206/jl?maps=all,0.78,0.72,48.4,1.0,1.12,78.7,18.2,101.9,1.11,0.44,0.09,0.14,20.3,24.6,0.15,17.3,0.36,0.1,0.14,18.8,19.6,108.0,0.6,0.11,0.1,20.7,51.8,74.1,2.71,0.52,0.02,8.6,69.3,1m 9s,6.1,0.12,0.07,9.0,4.9,0.02,0.01,0.56,4.61,0.87,0.56,0.04,2.25,jL,all,25
https://www.hltv.org/stats/players/20127/w0nderful?maps=all,0.79,0.76,51.0,1.0,1.19,76.2,18.5,96.9,1.22,0.27,0.09,0.11,19.1,24.1,0.11,18.8,0.63,0.12,0.16,20.9,21.7,101.0,0.55,0.11,0.06,16.9,63.1,74.5,2.12,0.72,0.03,13.9,55.4,1m 21s,13.0,0.91,0.32,41.8,24.5,0.08,0.07,0.49,3.16,0.67,0.6,0.05,2.29,w0nderful,all,20
https://www.hltv.org/stats/players/7322/apex?maps=all,0.66,0.69,46.5,0.96,0.99,76.7,16.8,71.2,0.94,0.16,0.1,0.1,14.5,15.5,0.17,16.5,0.1,0.09,0.09,13.2,18.9,80.0,0.68,0.11,0.12,23.4,48.1,76.0,2.91,0.25,0.01,5.6,60.2,0m 47s,4.1,0.0,0.01,1.3,0.7,0.001,0.002,0.58,5.73,1.13,0.44,0.05,2.39,apEX,all,32
https://www.hltv.org/stats/players/11893/zywoo?maps=all,0.98,0.84,53.2,1.14,1.33,87.5,22.4,112.9,1.43,0.43,0.09,0.13,21.1,24.8,0.13,16.8,0.55,0.12,0.16,18.8,18.0,104.0,0.89,0.15,0.09,24.1,62.1,73.6,2.46,0.8,0.04,11.3,69.1,1m 9s,8.1,0.86,0.31,36.7,22.8,0.08,0.07,0.62,3.7,0.96,0.69,0.06,2.34,ZywOo,all,24
https://www.hltv.org/stats/players/16693/flamez?maps=all,0.71,0.7,46.9,0.97,1.12,77.8,17.2,100.6,1.12,0.8,0.12,0.16,24.2,30.6,0.16,18.7,0.45,0.11,0.14,19.4,20.0,111.0,0.74,0.12,0.12,24.4,49.4,73.8,2.9,0.51,0.02,8.0,67.8,1m 6s,6.8,0.0,0.01,0.8,0.5,0.0008,0.0005,0.8,5.68,1.0,0.82,0.05,2.07,flameZ,all,21
https://www.hltv.org/stats/players/18221/spinx?maps=all,0.78,0.73,48.8,0.98,1.13,77.9,18.2,99.1,1.1,0.33,0.09,0.12,19.5,24.4,0.13,18.5,0.43,0.1,0.14,19.3,19.8,107.0,0.5,0.1,0.09,18.7,53.7,73.1,2.67,0.63,0.03,10.8,66.8,1m 8s,8.5,0.01,0.01,2.0,1.1,0.003,0.002,0.29,3.51,0.73,0.38,0.02,2.39,Spinx,all,24
https://www.hltv.org/stats/players/18462/mezii?maps=all,0.68,0.7,46.9,0.92,1.11,77.0,16.9,95.5,1.17,0.46,0.1,0.13,20.4,28.4,0.15,21.0,0.61,0.11,0.15,21.9,20.5,111.0,0.34,0.09,0.08,16.3,52.6,72.4,2.84,0.7,0.03,11.8,59.0,1m 11s,7.2,0.04,0.03,4.0,2.2,0.006,0.005,0.76,5.13,0.87,0.73,0.05,2.41,mezii,all,26
https://www.hltv.org/stats/players/429/karrigan?maps=all,0.28,0.61,42.5,0.85,0.9,67.7,14.4,64.6,0.85,0.15,0.09,0.11,15.3,17.8,0.14,18.2,0.03,0.07,0.07,11.9,18.8,82.0,0.52,0.1,0.13,22.5,43.8,73.8,2.62,0.3,0.02,5.2,62.5,0m 46s,3.3,0.11,0.06,9.4,4.3,0.01,0.01,0.63,5.03,0.84,0.62,0.03,1.89,karrigan,all,35
https://www.hltv.org/stats/players/8183/rain?maps=all,0.73,0.7,46.8,0.99,1.01,79.1,17.3,90.8,1.15,0.35,0.1,0.13,18.5,21.3,0.15,16.7,0.14,0.09,0.1,14.7,17.4,98.0,0.77,0.12,0.13,25.0,49.1,74.7,2.76,0.31,0.02,5.9,63.6,0m 55s,5.0,0.0,0.0,0.5,0.3,0.0007,0.0006,0.39,4.0,0.63,0.48,0.02,1.78,rain,all,30
https://www.hltv.org/stats/players/9960/frozen?maps=all,0.87,0.75,49.3,1.02,1.12,82.6,18.8,104.0,1.21,0.35,0.09,0.12,19.6,24.6,0.15,18.8,0.46,0.11,0.15,19.4,18.8,109.0,0.57,0.11,0.09,19.9,53.0,73.9,2.92,0.59,0.03,10.7,61.6,1m 0s,8.0,0.04,0.03,3.8,2.1,0.007,0.005,0.63,5.38,1.09,0.56,0.03,2.14,frozen,all,22
https://www.hltv.org/stats/players/11816/ropz?maps=all,0.81,0.74,49.4,0.99,1.15,78.4,18.5,99.3,1.15,0.09,0.07,0.1,16.3,17.8,0.11,19.4,0.32,0.09,0.14,18.3,17.7,106.0,0.47,0.1,0.08,17.7,55.5,73.6,2.54,0.66,0.03,13.0,60.6,1m 9s,10.3,0.05,0.03,4.2,2.4,0.008,0.006,0.22,2.65,0.44,0.39,0.03,2.06,ropz,all,25
https://www.hltv.org/stats/players/18053/broky?maps=all,0.64,0.71,48.2,0.95,1.11,73.0,17.2,93.9,1.17,0.4,0.1,0.12,19.9,28.0,0.11,19.5,0.58,0.11,0.15,21.8,20.5,103.0,0.36,0.09,0.06,14.2,60.8,75.2,2.15,0.69,0.03,12.7,63.5,1m 13s,10.7,0.87,0.28,39.2,22.0,0.07,0.05,0.64,3.53,0.72,0.86,0.06,2.15,broky,all,24
https://www.hltv.org/stats/players/13666/brollan?maps=all,0.73,0.71,47.0,0.98,1.1,78.0,17.5,101.5,1.08,0.44,0.1,0.14,20.2,24.2,0.14,17.6,0.29,0.1,0.13,18.0,18.7,111.0,0.76,0.12,0.12,24.5,50.3,73.0,2.96,0.5,0.02,8.0,68.0,1m 5s,5.4,0.0,0.01,1.0,0.6,0.002,0.001,0.57,4.98,1.0,0.52,0.04,2.33,Brollan,all,22
https://www.hltv.org/stats/players/16820/siuhy?maps=all,0.57,0.67,45.7,0.93,1.03,75.0,16.2,98.0,0.97,0.55,0.1,0.14,20.9,24.9,0.15,16.6,0.23,0.08,0.12,18.1,19.7,112.0,0.62,0.11,0.12,22.6,47.3,76.2,2.81,0.41,0.02,8.0,56.6,1m 2s,3.8,0.0,0.01,0.8,0.5,0.001,0.0007,0.72,4.6,0.68,0.83,0.05,2.22,siuhy,all,22
https://www.hltv.org/stats/players/18072/torzsi?maps=all,0.74,0.74,49.7,1.01,1.15,74.5,18.2,97.4,1.17,0.17,0.08,0.11,17.6,18.9,0.1,17.2,0.45,0.1,0.15,19.7,20.2,101.0,0.66,0.12,0.07,18.9,61.1,76.2,1.9,0.73,0.03,13.4,56.9,1m 9s,10.6,0.94,0.41,54.7,30.9,0.11,0.09,0.55,2.59,0.67,0.7,0.07,2.4,torzsi,all,22
https://www.hltv.org/stats/players/18850/jimpphat?maps=all,0.78,0.72,48.2,0.97,1.15,78.5,18.3,98.3,1.15,0.38,0.1,0.12,20.1,26.6,0.15,22.2,0.68,0.12,0.16,22.4,22.2,108.0,0.25,0.07,0.07,13.9,52.8,75.6,2.98,0.72,0.03,11.6,66.2,1m 12s,10.9,0.0,0.0,0.5,0.3,0.0003,0.0,0.46,4.78,0.97,0.43,0.03,2.26,Jimpphat,all,18
https://www.hltv.org/stats/players/20312/xertion?maps=all,0.74,0.7,47.7,0.98,1.12,79.9,17.4,104.3,1.13,0.56,0.1,0.15,21.6,22.6,0.18,17.9,0.2,0.09,0.12,16.4,19.9,113.0,0.81,0.13,0.14,26.8,48.8,74.5,3.0,0.33,0.01,7.3,59.5,1m 2s,6.0,0.0,0.0,0.4,0.3,0.0005,0.0001,0.64,6.16,0.96,0.54,0.03,2.01,xertioN,all,20
https://www.hltv.org/stats/players/20194/blitz?maps=all,0.81,0.72,48.5,0.99,1.13,82.1,17.9,105.2,1.03,0.36,0.09,0.13,19.4,22.7,0.18,17.4,0.37,0.1,0.14,18.8,20.3,113.0,0.63,0.11,0.11,22.0,50.2,72.7,3.08,0.47,0.02,9.1,62.8,1m 4s,4.8,0.04,0.03,3.5,2.0,0.006,0.005,0.88,7.38,1.51,0.73,0.06,2.48,bLitz,all,23
https://www.hltv.org/stats/players/20275/techno?maps=all,0.51,0.66,44.9,0.91,1.03,72.6,15.9,93.9,1.05,0.62,0.1,0.15,21.9,28.1,0.15,18.4,0.28,0.09,0.12,18.4,21.6,110.0,0.44,0.09,0.11,20.2,46.0,73.6,2.64,0.51,0.02,8.7,69.2,1m 4s,5.0,0.0,0.0,0.5,0.4,0.0003,0.0001,0.41,4.47,0.77,0.42,0.03,2.17,Techno,all,19
https://www.hltv.org/stats/players/20903/senzu?maps=all,0.8,0.73,48.0,1.0,1.13,79.5,18.3,104.9,1.25,0.29,0.09,0.13,18.5,23.6,0.18,16.9,0.32,0.1,0.13,17.7,23.5,109.0,0.76,0.12,0.11,23.2,52.4,75.9,2.55,0.43,0.02,10.2,63.3,1m 4s,5.6,0.1,0.06,8.7,4.6,0.01,0.01,0.38,4.64,0.83,0.38,0.02,2.01,Senzu,all,18
https://www.hltv.org/stats/players/21001/mzinho?maps=all,0.49,0.65,44.3,0.88,1.04,72.5,15.9,92.8,1.11,0.51,0.1,0.14,21.0,27.5,0.17,20.7,0.32,0.09,0.13,19.5,23.2,111.0,0.34,0.09,0.09,17.6,48.3,75.1,2.49,0.51,0.02,8.9,76.5,1m 5s,5.1,0.01,0.01,1.0,0.6,0.002,0.0008,0.49,4.2,0.72,0.52,0.04,2.3,mzinho,all,17
https://www.hltv.org/stats/players/21809/910?maps=all,0.62,0.71,48.3,0.93,1.11,72.1,17.2,91.4,1.1,0.15,0.08,0.1,16.7,21.9,0.12,18.7,0.46,0.1,0.14,20.3,23.4,102.0,0.6,0.11,0.08,18.8,58.0,74.7,1.93,0.73,0.03,13.5,56.8,1m 8s,7.3,0.92,0.34,47.4,27.3,0.09,0.08,0.45,2.75,0.63,0.58,0.05,2.31,910,all,22
https://www.hltv.org/stats/players/9436/nertz?maps=all,0.88,0.75,49.0,1.06,1.09,82.5,19.1,109.6,1.11,0.28,0.09,0.12,18.2,22.1,0.15,16.2,0.29,0.1,0.13,17.1,18.6,109.0,0.82,0.13,0.11,24.3,54.3,73.2,2.98,0.46,0.02,9.3,66.2,1m 4s,7.8,0.02,0.02,2.1,1.2,0.004,0.003,0.48,4.4,0.79,0.5,0.03,2.34,NertZ,all,25
https://www.hltv.org/stats/players/12018/teses?maps=all,0.71,0.7,47.3,0.97,1.1,77.4,17.4,99.8,1.15,0.63,0.11,0.15,21.8,28.8,0.15,17.8,0.55,0.12,0.15,20.6,19.6,110.0,0.58,0.11,0.1,21.0,50.2,72.9,2.8,0.44,0.02,8.1,63.5,1m 6s,5.7,0.0,0.01,0.8,0.5,0.001,0.0003,0.6,4.69,0.72,0.61,0.03,2.16,TeSeS,all,24
https://www.hltv.org/stats/players/14148/sjuush?maps=all,0.6,0.68,46.2,0.92,1.08,75.3,16.5,95.6,1.1,0.57,0.11,0.14,21.4,28.0,0.14,20.2,0.42,0.1,0.14,19.9,18.7,111.0,0.42,0.09,0.09,18.3,50.8,73.4,2.78,0.5,0.02,9.2,60.7,1m 7s,6.9,0.01,0.01,1.7,0.9,0.002,0.001,0.55,4.15,0.83,0.6,0.04,2.22,sjuush,all,26
https://www.hltv.org/stats/players/17306/degster?maps=all,0.83,0.76,50.6,1.02,1.19,77.1,19.4,100.1,1.24,0.12,0.08,0.1,16.9,19.0,0.09,17.7,0.44,0.1,0.15,19.4,17.7,101.0,0.74,0.13,0.08,20.2,62.6,73.7,1.9,0.67,0.03,13.3,56.5,1m 9s,11.5,0.93,0.4,51.6,31.0,0.11,0.1,0.42,2.77,0.92,0.53,0.05,2.43,degster,all,23
https://www.hltv.org/stats/players/19677/kyxsan?maps=all,0.46,0.64,44.5,0.87,1.03,73.2,15.3,92.1,0.95,0.58,0.1,0.14,21.6,28.1,0.16,20.7,0.27,0.09,0.12,18.9,21.2,114.0,0.38,0.09,0.1,19.0,47.0,70.9,2.99,0.53,0.02,9.5,65.6,1m 10s,6.2,0.0,0.01,0.8,0.4,0.0007,0.001,0.88,6.6,1.16,0.87,0.07,2.28,kyxsan,all,24
https://www.hltv.org/stats/players/4679/jks?maps=all,0.66,0.69,46.5,0.93,1.06,76.1,17.0,90.3,1.1,0.24,0.09,0.11,18.3,23.1,0.13,20.6,0.44,0.11,0.14,19.8,19.7,104.0,0.3,0.08,0.07,15.3,53.0,73.2,2.86,0.71,0.03,12.4,64.0,1m 5s,8.3,0.03,0.02,2.9,1.6,0.005,0.004,0.65,5.3,1.18,0.6,0.03,1.97,jks,all,29
https://www.hltv.org/stats/players/8520/naf?maps=all,0.79,0.72,48.5,0.97,1.08,80.6,17.7,89.0,1.05,0.23,0.09,0.11,17.5,21.1,0.16,19.9,0.4,0.11,0.14,18.9,20.4,100.0,0.37,0.09,0.07,15.8,55.3,75.1,3.16,0.59,0.03,10.9,59.9,1m 2s,8.6,0.11,0.06,8.7,4.9,0.01,0.01,0.72,5.92,1.27,0.63,0.04,1.98,NAF,all,27
https://www.hltv.org/stats/players/10394/twistzz?maps=all,0.76,0.73,48.0,0.97,1.1,76.9,18.1,96.6,1.23,0.56,0.1,0.14,22.0,29.7,0.13,19.7,0.66,0.12,0.16,22.1,20.2,106.0,0.37,0.09,0.08,17.0,51.7,74.2,2.68,0.6,0.02,10.3,60.4,1m 9s,8.3,0.03,0.02,2.6,1.5,0.004,0.003,0.57,3.79,0.74,0.73,0.03,1.82,Twistzz,all,25
https://www.hltv.org/stats/players/13915/yekindar?maps=all,0.83,0.73,47.9,1.04,1.12,81.4,18.6,108.5,1.09,0.37,0.09,0.13,19.4,21.1,0.14,15.3,0.15,0.08,0.11,15.4,16.6,111.0,0.87,0.15,0.15,29.8,50.6,73.2,2.81,0.39,0.02,7.2,64.5,1m 9s,6.3,0.06,0.04,5.1,2.8,0.009,0.01,0.5,4.18,0.78,0.53,0.04,2.4,YEKINDAR,all,25
https://www.hltv.org/stats/players/21763/ultimate?maps=all,0.59,0.7,47.5,0.98,1.08,71.1,17.0,95.6,1.03,0.31,0.09,0.12,18.9,22.1,0.11,16.7,0.41,0.1,0.14,19.7,22.8,101.0,0.73,0.12,0.1,22.0,55.6,70.6,1.87,0.61,0.02,12.1,57.8,1m 7s,8.0,0.92,0.34,47.6,26.2,0.09,0.09,0.45,2.58,0.62,0.58,0.06,2.3,ultimate,all,21
